CO_PORTARIA|DT_PORTARIA|CO_PROCESSO|DS_TIPO_PREGAO|DS_TIPO_PREGAO_COMPRA|TX_OBJETO|CO_UASG|DT_DATA_EDITAL|DT_INICIO_PROPOSTA|DT_FIM_PROPOSTA|
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|001-001.863/2016|eletronico|SISRP|Objeto: Pregão Eletrônico -  Aquisição de cadeiras, conforme condições e especificações contidas no Termo de Referência, Anexo do Edital, pelo SISTEMA DE REGISTRO DE PREÇOS, para atender as necessidades da Câmara Legislativa do Distrito Federal.|974004|2016-07-04T00:00:00|2016-07-20T08:00:00|2016-08-02T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010009972014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de torneiras hidráulicas com acionamento e fechamento automático, sem sensor, e de dispositivos de válvulas econômicas para as descargas dos sanitários da Câmara Legislativa do Distrito Federal - CLDF.|974004|2015-11-18T00:00:00|2015-11-18T08:00:00|2015-12-01T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010003602016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de insumos e outros materiais, a serem utilizados na manutenção preventiva e corretiva básica emergencial de equipamentos do sistema audiovisual da Câmara Legislativa do Distrito Federal ? CLDF, conforme as especificações e quantidades previstas no Termo de Referência ? Anexo I do Edital.|974004|2016-07-06T00:00:00|2016-07-06T08:00:00|2016-07-19T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010018182015|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de bens permanentes para atender as necessidades de diversos setores da CLDF.|974004|2015-11-27T00:00:00|2015-11-27T08:00:00|2015-12-14T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010008512014|eletronico|SISRP|Objeto: Pregão Eletrônico -  Aquisição, por meio de Sistema de Registro de Preços, de divisórias tipo ´drywall´ e acessórios, incluindo materiais e serviços de instalação, para atender as necessidades da Câmara Legislativa do Distrito Federal.|974004|2016-07-11T00:00:00|2016-07-12T08:00:00|2016-07-26T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010005282016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de 10.000 (dez mil) canetas esferográficas, personalizadas com a logomarca da Escola do Legislativo ? ELEGIS, da Câmara Legislativa do Distrito Federal, conforme as especificações, quantidades e condições previstas no Termo de Referência (Anexo I deste Edital).|974004|2016-08-16T00:00:00|2016-08-16T08:00:00|2016-08-26T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|001-000.600/2016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de material gráfico e de  editoração, para atender as necessidades da Câmara Legislativa do Distrito Federal, de acordo com as especificações e quantitativos constantes do Termo de Referência ? Anexo I do Edital.|974004|2016-08-16T00:00:00|2016-08-16T08:00:00|2016-08-30T09:30:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010002332016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação de serviços de clipping impresso e online compreendendo a captação, a seleção, a compilação em banco de dados, a organização, a avaliação e a remessa de matérias à Câmara Legislativa do Distrito Federal, de acordo com as especificações e quantitativos constantes do Termo de Referência ? Anexo I do Edital.|974004|2016-08-25T00:00:00|2016-09-05T08:00:00|2016-09-22T09:30:00
ASG Nº 73, de 2014|2014-10-15T00:00:00|0001.000.741-2014|eletronico|SISPP|Objeto: Preg?o Eletr?nico -  Contratação de empresa especializada em prestação de serviços de plotagem de arquivos digitais do tipo PLT e/ou DWG; cópias xerográficas e escaneamento de plantas nos padrões A0 e A1, sob demanda, para atender as necessidades da Câmara Legislativa do Distrito Federal.|974004|2014-11-05T00:00:00|2014-11-05T08:00:00|2014-11-17T09:00:00
Ato do Presidente nº 684, de 2015|2015-10-22T00:00:00|0010004392016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação de serviços de clipping TV e Rádio compreendendo a captação, a seleção, a compilação em banco de dados, a organização, a avaliação e a remessa de matérias à Câmara Legislativa do Distrito Federal, de acordo com as especificações e quantitativos constantes do Termo de Referência ? Anexo I do Edital.|974004|2016-08-25T00:00:00|2016-08-25T08:00:00|2016-09-15T09:30:00
ASG nº 73, de 2014|2014-10-15T00:00:00|001000776-2014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Fornecimento de materiais bibliográficos, existentes no mercado nacional e estrangeiro, constituídos dos mais variados suportes como: livros impressos e/ou em formato eletrônico, mapas, audiovisuais, CD-ROM, DVD e outros documentos, destinados a compor o acervo bibliográfico da Câmara Legislativa do Distrito Federal|974004|2014-11-18T00:00:00|2014-11-18T08:00:00|2014-12-02T10:00:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010017872015|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de 2 (dois) Switches SAN com 48 (quarenta e oito) portas de 16 (dezesseis) Gbps cada, com garantia e suporte técnico por 60 (sessenta) meses, multimodo, totalmente licenciadas, incluindo os serviços de instalação e configuração dos Switchs adquiridos e serviço de migração de 2(dois) Switches SAN Brocade Silkworm 4100, com 32 (trinta e duas) portas cada, conforme condições e especificações contidas no Termo de Referência, Anexo I deste Edital, para atender as necessidades da Câmara Legislativa do Distrito Federal.|974004|2016-11-21T00:00:00|2016-11-21T08:00:00|2016-12-01T09:30:00
ASG Nº 73, de 2014|2014-10-15T00:00:00|001000708_2014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Fornecimento (com e sem instalação) de carpetes (em placa e em manta)para atender à necessidade da CLDF|974004|2014-12-01T00:00:00|2014-12-01T08:00:00|2014-12-12T14:00:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|001-000.734/2016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de materiais de informática para atender as necessidades da CLDF, de acordo com as especificações constantes do Termo de Referência   Anexo I do Edital.|974004|2016-11-01T00:00:00|2016-11-01T08:00:00|2016-11-17T09:30:00
ASG Nº 73, de 2014|2014-10-15T00:00:00|001000890_2013|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de bens permanentes (purificador e filtro de ar; escada antiderrapante e frigobar), novos, para a Câmara Legislativa do Distrito Federal ? CLDF|974004|2014-12-01T00:00:00|2014-12-01T08:00:00|2014-12-12T14:00:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|001-000.735/2016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de suprimento de impressão para atender as necessidades da CLDF.|974004|2016-11-08T00:00:00|2016-11-08T08:00:00|2016-11-22T09:30:00
ASG Nº 73, de 2014|2014-10-15T00:00:00|001000931_2014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de material de consumo (boton, pasta, carteira, identidade parlamentar e outros), para a Câmara Legislativa do Distrito Federal ? CLDF|974004|2014-11-25T00:00:00|2014-11-25T08:00:00|2014-12-10T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010008392016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Fornecimento diário de água mineral, sem gás, para a Câmara Legislativa do Distrito Federal - CLDF, no exercício de 2017.|974004|2016-11-14T00:00:00|2016-11-14T08:00:00|2016-11-25T09:30:00
ASG Nº 73, de 2014|2014-10-15T00:00:00|001000909_2014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Fornecimento diário de água mineral para a Câmara Legislativa do Distrito Federal ? CLDF no exercício de 2015|974004|2014-12-01T00:00:00|2014-12-01T08:00:00|2014-12-12T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010007362016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de materiais de limpeza e higiene, copa e cozinha, destinada a suprir a demanda da Câmara Legislativa do Distrito Federal - CLDF, para o 2º semestre de 2016, de acordo com as especificações e quantitativos constantes do Termo de Referência   Anexo I deste Edital.|974004|2016-11-23T00:00:00|2016-11-23T08:00:00|2016-12-06T09:30:00
ASG nº 73, de 2014|2014-10-15T00:00:00|0010005000_2014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Fornecimento de Bandeiras para Mastros Externos para a Câmara Legislativa do Distrito Federal ? CLDF|974004|2014-12-01T00:00:00|2014-12-01T08:00:00|2014-12-12T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|001-000.637/2016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Contratação de empresa para a realização da limpeza da fachada externa do Plenário da Câmara Legislativa do Distrito Federal revestida em material metálico tipo ACM na cor branca (sob demanda).|974004|2016-11-17T00:00:00|2016-11-17T08:00:00|2016-11-29T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|001-001.008/2014|eletronico|SISPP|Objeto: Pregão Eletrônico -  Contratação dos serviços (contínuos, eventuais e sob demanda) de operação, manutenção preventiva e manutenção corretiva dos sistemas das instalações elétricas, de combate a incêndio (excluindo-se o sistema de detecção de calor e fumaça), hidrossanitárias e afins, com fornecimento de peças e materiais, instalados no Edifício Sede da CLDF.|974004|2016-11-21T00:00:00|2016-11-21T08:00:00|2016-12-06T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010007322016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de uma unidade de armazenamento de dados em massa (Storage) do tipo Flash (discos tipo SSD), com instalação, garantia e suporte técnico pelo período de 60 (sessenta) meses, para compor a rede de armazenamento de dados da CLDF, conforme demais requisitos e especificações contidas no Termo de Referência, Anexo I do Edital, para atender as necessidades da Câmara Legislativa do Distrito Federal.|974004|2016-11-23T00:00:00|2016-12-08T08:00:00|2016-12-20T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010006672016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de bens permanentes, novos, sendo um desfibrilador cardíaco e um bisturi eletrônico de acordo com as quantidades e especificações constantes do Termo de referência   Anexo I do Edital.|974004|2016-11-23T00:00:00|2016-11-23T08:00:00|2016-12-13T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|001-001.780/2015|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de carteiras de estudante para mobiliar a sala de aula da Escola do Legislativo do Distrito Federal   ELEGIS, conforme tipo, especificações e quantidades estabelecidas no Termo de Referência.|974004|2016-11-24T00:00:00|2016-11-25T08:00:00|2016-12-12T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|001.000.725/2016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de materiais de expediente, destinada a suprir a demanda da Câmara Legislativa do Distrito Federal   CLDF.|974004|2016-11-25T00:00:00|2016-11-25T08:00:00|2016-12-08T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010006202016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Aquisição de filmadoras, câmeras fotográficas e gravadores de voz para atender as necessidades da Câmara Legislativa do Distrito Federal.|974004|2016-11-24T00:00:00|2016-11-24T08:00:00|2016-12-07T09:30:00
Ato do Presidente nº 388, de 2016|2016-10-18T00:00:00|0010007562016|eletronico|SISPP|Objeto: Pregão Eletrônico -  Contratação de instituição pública ou privada, credenciado junto a Polícia Federal, para realização de avaliação psicológica em Brasília-DF, para os inspetores e agentes de polícia legislativa da Câmara Legislativa do Distrito Federal, visando à comprovação de aptidão psicológica para o manuseio de arma de fogo, acompanhada da elaboração de laudos conclusivos individuais quanto à aptidão para porte e aquisição de arma de fogo, conforme condições, prazos e quantitativos constantes no Termo de Referência (Anexo I do  Edital).|974004|2016-11-30T00:00:00|2016-11-30T08:00:00|2016-12-12T09:30:00
